# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 22 12:47:16 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_disc:        Year of Discovery
#
loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
1027,K2-83,b,Transit,2,2.74697000,,,3910.00,0.42,,1.244,2016
1028,K2-83,c,Transit,2,9.99767000,,,3910.00,0.42,,1.483,2016
1029,K2-84,b,Transit,2,6.42150000,,,5652.00,0.93,,2.410,2016
1030,K2-84,c,Transit,2,27.86000000,,,5652.00,0.93,,2.030,2016
1031,K2-85,b,Transit,1,0.68453300,,,4268.00,0.51,,1.010,2016
1032,K2-86,b,Transit,1,8.77683000,,,5482.00,0.76,,1.960,2016
1033,K2-87,b,Transit,1,9.72739000,,,5406.00,0.93,,4.600,2016
1034,K2-88,b,Transit,1,4.61220000,,,3537.00,0.26,,1.230,2016
1035,K2-89,b,Transit,1,1.09602600,,,3691.00,0.32,,0.615,2016
1036,K2-9,b,Transit,1,18.44980000,,,3390.00,0.31,314,2.250,2015
1037,K2-90,b,Transit,2,13.73490700,0.070000,,4421.98,0.63,,2.530,2016
1038,K2-90,c,Transit,2,2.90070600,0.190000,,4421.98,0.63,,1.300,2016
1039,K2-91,b,Transit,1,1.41954900,,,3622.00,0.28,,1.100,2016
1040,K2-95,b,Transit,1,10.13389000,,,3471.00,0.40,,3.470,2016
1041,K2-97,b,Transit,1,8.40610000,,,4790.00,4.20,,14.684,2016
1042,K2-98,b,Transit,1,10.13675000,0.000000,,6120.00,1.31,1102,4.300,2016
1043,K2-99,b,Transit,1,18.24900000,0.190000,,5990.00,3.10,,14.460,2016
1044,KELT-1,b,Transit,1,1.21751400,0.009900,262.00,6518.00,1.46,,12.442,2012
1045,KELT-10,b,Transit,1,4.16627390,,183.00,5948.00,1.21,1377,15.681,2016
1046,KELT-11,b,Transit,1,4.73652900,0.000000,98.00,5370.00,2.72,1712,15.356,2017
1047,KELT-12,b,Transit,1,5.03162300,0.000000,360.00,6279.00,2.37,1800,19.952,2017
1048,KELT-14,b,Transit,1,1.71005660,0.000000,266.00,5720.00,1.52,1970,19.537,2016
1049,KELT-15,b,Transit,1,3.32944100,0.000000,291.00,6003.00,1.48,1642,16.175,2016
1050,KELT-16,b,Transit,1,0.96899510,0.000000,395.26,6236.00,1.36,2453,15.861,2017
1051,KELT-17,b,Transit,1,3.08017160,,210.00,7454.00,1.65,2087,17.094,2016
1052,KELT-18,b,Transit,1,2.87175180,0.000000,311.00,6670.00,1.91,2085,17.598,2017
1053,KELT-19 A,b,Transit,1,4.61170930,,292.00,7500.00,1.83,1935,21.409,2017
1054,KELT-2 A,b,Transit,1,4.11379120,0.000000,124.22,6151.00,1.83,,14.415,2012
1055,KELT-20,b,Transit,1,3.47410850,,139.70,8720.00,1.56,2262,19.515,2017
1056,KELT-21,b,Transit,1,3.61276470,0.000000,415.00,7598.00,1.64,2051,17.777,2018
1057,KELT-3,b,Transit,1,2.70339040,0.000000,178.00,6306.00,1.47,1816,15.076,2013
1058,KELT-4 A,b,Transit,1,2.98959320,0.000000,210.00,6206.00,1.60,1823,19.044,2016
1059,KELT-6,b,Transit,2,7.84558210,0.029000,222.00,6272.00,1.53,,13.227,2014
1060,KELT-6,c,Radial Velocity,2,1276.00000000,0.210000,222.00,6272.00,1.53,,,2015
1061,KELT-7,b,Transit,1,2.73477490,0.000000,129.00,6789.00,1.73,2048,17.183,2015
1062,KELT-8,b,Transit,1,3.24406000,0.035000,236.00,5754.00,1.67,1675,20.849,2015
1063,KELT-9,b,Transit,1,1.48112350,0.000000,188.70,10170.00,2.36,4050,21.196,2017
1064,KIC 10001893,b,Orbital Brightness Modulation,3,0.21970000,,,27500.00,,,,2014
1065,KIC 10001893,c,Orbital Brightness Modulation,3,0.32528000,,,27500.00,,,,2014
1066,KIC 10001893,d,Orbital Brightness Modulation,3,0.81161000,,,27500.00,,,,2014
1067,KIC 10525077,b,Transit,1,854.08300000,,,6091.00,1.01,,5.500,2015
1068,KIC 3558849,b,Transit,1,1322.30000000,,,6175.00,1.01,,6.900,2015
1069,KIC 5437945,b,Transit,2,440.78130000,,,6340.00,1.24,,6.400,2015
1070,KIC 5951458,b,Transit,1,1320.10000000,,,6258.00,1.52,,6.600,2015
1071,KIC 7917485,b,Pulsation Timing Variations,1,840.00000000,0.150000,,7067.00,,,,2016
1072,KOI-7892,b,Transit,2,31.80990000,,,6474.00,1.26,,4.100,2015
1073,KOI-7892,c,Transit,2,75.20000000,,,6474.00,1.26,,2.400,2015
1074,KIC 9663113,b,Transit,2,572.38470000,,,6065.00,1.03,,4.600,2015
1075,KOI-12,b,Transit,1,17.85523330,0.720000,426.00,6820.00,1.63,,16.029,2015
1076,KOI-1257,b,Transit,1,86.64766100,0.772000,900.00,5520.00,1.13,511,10.540,2014
1077,KOI-13,b,Transit,1,1.76358800,0.000640,,7650.00,1.74,2550,16.948,2011
1078,KOI-142,b,Transit,2,10.95416000,0.055930,339.00,5471.00,0.88,,3.780,2013
1079,KOI-142,c,Transit Timing Variations,2,22.33950000,0.056280,339.00,5471.00,0.88,,,2013
1080,KOI-217,b,Transit,1,3.90512000,0.000000,800.00,5545.00,0.86,,12.442,2010
1081,KOI-351,b,Transit,8,7.00815100,,780.00,6080.00,1.20,,1.310,2013
1082,KOI-351,c,Transit,8,8.71937500,,780.00,6080.00,1.20,,1.190,2013
1083,KOI-351,d,Transit,8,59.73667000,,780.00,6080.00,1.20,,2.870,2013
1084,KOI-351,e,Transit,8,91.93913000,,780.00,6080.00,1.20,,2.660,2013
1085,KOI-351,f,Transit,8,124.91440000,,780.00,6080.00,1.20,,2.880,2013
1086,KOI-351,g,Transit,8,210.60697000,,780.00,6080.00,1.20,,8.100,2013
1087,KOI-351,h,Transit,8,331.60059000,,780.00,6080.00,1.20,,11.300,2013
1088,KOI-351,i,Transit,8,14.44912000,,780.00,6080.00,1.20,709,1.320,2017
1089,KOI-55,b,Orbital Brightness Modulation,2,0.24010400,,1180.00,27730.00,0.20,,0.759,2011
1090,KOI-55,c,Orbital Brightness Modulation,2,0.34288700,,1180.00,27730.00,0.20,,0.867,2011
1091,KOI-94,b,Transit,4,3.74320800,0.250000,,6182.00,1.52,1486,1.710,2013
1092,KOI-94,c,Transit,4,10.42364800,0.430000,,6182.00,1.52,1012,4.320,2013
1093,KOI-94,d,Transit,4,22.34298900,0.022000,,6182.00,1.52,806,11.270,2013
1094,KOI-94,e,Transit,4,54.32031000,0.019000,,6182.00,1.52,584,6.560,2013
1095,Kapteyn,c,Radial Velocity,1,121.54000000,0.230000,3.92,3550.00,0.29,,,2014
1096,Kepler-10,b,Transit,2,0.83749100,,173.00,5627.00,1.06,2130,1.481,2011
1097,Kepler-10,c,Transit,2,45.29430100,0.000000,173.00,5627.00,1.06,584,2.350,2011
1098,Kepler-100,b,Transit,3,6.88705000,,,5825.00,1.49,,1.320,2014
1099,Kepler-100,c,Transit,3,12.81590000,,,5825.00,1.49,,2.200,2014
1100,Kepler-100,d,Transit,3,35.33310000,,,5825.00,1.49,,1.610,2014
1101,Kepler-1000,b,Transit,1,120.01812720,,925.00,6453.00,1.51,,4.760,2016
1102,Kepler-1001,b,Transit,1,14.30511983,,1009.00,5491.00,0.88,,3.150,2016
1103,Kepler-1002,b,Transit,1,4.33642933,,425.00,6144.00,1.57,,1.710,2016
1104,Kepler-1003,b,Transit,1,3.55485691,,873.00,6109.00,1.17,,1.780,2016
1105,Kepler-1004,b,Transit,1,5.28789787,,1080.00,4972.00,3.39,,6.280,2016
1106,Kepler-1005,b,Transit,1,6.49801525,,515.00,5782.00,1.06,,1.500,2016
1107,Kepler-1006,b,Transit,1,19.76172042,,496.00,5328.00,0.74,,1.540,2016
1108,Kepler-1007,b,Transit,1,5.18500207,,365.00,4587.00,0.70,,1.440,2016
1109,Kepler-1008,b,Transit,1,12.43931193,,299.00,5066.00,0.78,,1.280,2016
1110,Kepler-1009,b,Transit,1,11.35011917,,281.00,4027.00,0.57,,2.170,2016
1111,Kepler-101,b,Transit,2,3.48768120,0.086000,,5667.00,1.56,1513,5.770,2014
1112,Kepler-101,c,Transit,2,6.02976000,0.000000,,5667.00,1.56,1413,1.250,2014
1113,Kepler-1010,b,Transit,1,34.26857050,,610.00,5253.00,0.82,,2.320,2016
1114,Kepler-1011,b,Transit,1,5.75322197,,860.00,5416.00,0.88,,2.870,2016
1115,Kepler-1012,b,Transit,1,5.50860439,,420.00,5556.00,0.91,,1.290,2016
1116,Kepler-1013,b,Transit,1,18.93054959,,433.00,4954.00,0.76,,2.150,2016
1117,Kepler-1014,b,Transit,1,16.57110363,,672.00,5388.00,0.84,,2.390,2016
1118,Kepler-1015,b,Transit,1,16.00494214,,932.00,6769.00,1.81,,3.550,2016
1119,Kepler-1016,b,Transit,2,1.95452434,,1239.00,5821.00,1.00,,2.180,2016
1120,Kepler-1016,c,Transit,2,105.65513690,,1239.00,5821.00,1.00,,3.680,2016
1121,Kepler-1017,b,Transit,1,7.23400469,,554.00,5473.00,0.87,,1.990,2016
1122,Kepler-1018,b,Transit,1,49.10135140,,894.00,5518.00,0.88,,2.580,2016
1123,Kepler-1019,b,Transit,1,1.41122985,,198.00,4433.00,0.67,,1.460,2016
1124,Kepler-102,b,Transit,5,5.28696000,,,4909.00,0.76,,0.470,2014
1125,Kepler-102,c,Transit,5,7.07142000,,,4909.00,0.76,,0.580,2014
1126,Kepler-102,d,Transit,5,10.31170000,,,4909.00,0.76,,1.180,2014
1127,Kepler-102,e,Transit,5,16.14570000,,,4909.00,0.76,,2.220,2013
1128,Kepler-102,f,Transit,5,27.45360000,,,4909.00,0.76,,0.880,2014
1129,Kepler-1020,b,Transit,1,96.91514960,,446.00,5227.00,0.80,,2.280,2016
1130,Kepler-1021,b,Transit,1,13.47469571,,837.00,5431.00,0.86,,2.330,2016
1131,Kepler-1022,b,Transit,1,10.99469878,,455.00,4445.00,0.68,,2.360,2016
1132,Kepler-1023,b,Transit,1,62.13877140,,686.00,5494.00,0.89,,2.630,2016
1133,Kepler-1024,b,Transit,1,66.41621330,,1017.00,5143.00,0.78,,3.910,2016
1134,Kepler-1025,b,Transit,1,37.32294930,,716.00,6089.00,1.13,,1.980,2016
1135,Kepler-1026,b,Transit,1,36.51560530,,389.00,4948.00,0.75,,2.210,2016
1136,Kepler-1027,b,Transit,1,1.90780520,,291.00,5436.00,0.82,,0.890,2016
1137,Kepler-1028,b,Transit,1,2.51462432,,633.00,5522.00,0.87,,1.330,2016
1138,Kepler-1029,b,Transit,1,4.41769648,,422.00,5030.00,0.77,,1.260,2016
1139,Kepler-103,b,Transit,2,15.96540000,,,5845.00,1.44,,3.370,2014
1140,Kepler-103,c,Transit,2,179.61200000,,,5845.00,1.44,,5.140,2014
1141,Kepler-1030,b,Transit,1,19.32952416,,795.00,4983.00,0.76,,2.480,2016
1142,Kepler-1031,b,Transit,1,1.22621732,,741.00,6011.00,1.12,,0.870,2016
1143,Kepler-1032,b,Transit,1,3.29011795,,607.00,4647.00,0.71,,1.870,2016
1144,Kepler-1033,b,Transit,1,7.56052806,,1425.00,5547.00,0.92,,2.510,2016
1145,Kepler-1034,b,Transit,1,12.12400943,,706.00,5198.00,0.80,,2.260,2016
1146,Kepler-1035,b,Transit,1,2.71407755,,408.00,5763.00,0.97,,1.170,2016
1147,Kepler-1036,b,Transit,1,122.88080580,,507.00,5533.00,0.89,,3.010,2016
1148,Kepler-1037,b,Transit,1,1.06378867,,451.00,5105.00,0.78,,1.280,2016
1149,Kepler-1038,b,Transit,1,148.46033820,,622.00,5335.00,0.83,,3.530,2016
1150,Kepler-1039,b,Transit,1,0.93488424,,324.00,4870.00,0.74,,1.460,2016
1151,Kepler-104,b,Transit,3,11.42754800,,,5711.00,1.35,,3.100,2014
1152,Kepler-104,c,Transit,3,23.66820500,,,5711.00,1.35,,3.130,2014
1153,Kepler-104,d,Transit,3,51.75539400,,,5711.00,1.35,,3.580,2014
1154,Kepler-1040,b,Transit,1,201.12140000,,473.00,5694.00,0.96,,2.080,2016
1155,Kepler-1041,b,Transit,1,24.75764210,,979.00,5957.00,1.08,,2.940,2016
1156,Kepler-1042,b,Transit,1,10.13202575,,659.00,4815.00,0.72,,2.190,2016
1157,Kepler-1043,b,Transit,1,38.50533980,,838.00,5629.00,0.90,,2.550,2016
1158,Kepler-1044,b,Transit,1,6.77408868,,1507.00,5985.00,1.11,,2.670,2016
1159,Kepler-1045,b,Transit,1,26.41045478,,971.00,5301.00,0.82,,2.690,2016
1160,Kepler-1046,b,Transit,1,14.37508035,,518.00,5913.00,1.04,,1.710,2016
1161,Kepler-1047,b,Transit,2,56.18868870,,566.00,5754.00,1.13,,2.090,2016
1162,Kepler-1047,c,Transit,2,3.18897601,,566.00,5754.00,1.13,,0.990,2016
1163,Kepler-1048,b,Transit,1,6.92101021,,415.00,4651.00,0.70,,1.610,2016
1164,Kepler-1049,b,Transit,1,3.27346074,,129.00,3864.00,0.49,,0.950,2016
1165,Kepler-105,b,Transit,2,5.41220000,0.470000,,5827.00,0.89,1418,4.810,2013
1166,Kepler-105,c,Transit,2,7.12620000,,,5827.00,0.89,,1.310,2014
1167,Kepler-1050,b,Transit,2,15.37875460,,555.00,6010.00,1.13,,1.600,2016
1168,Kepler-1050,c,Transit,2,21.12845690,,555.00,6010.00,1.13,,1.480,2016
1169,Kepler-1051,b,Transit,1,25.96200249,,1021.00,6675.00,1.73,,3.400,2016
1170,Kepler-1052,b,Transit,1,34.85382760,,1051.00,5888.00,1.03,,2.930,2016
1171,Kepler-1053,b,Transit,1,2.41435165,,171.00,4529.00,0.69,,0.980,2016
1172,Kepler-1054,b,Transit,1,4.30655689,,1050.00,6209.00,1.34,,2.630,2016
1173,Kepler-1055,b,Transit,1,2.29503623,,422.00,5723.00,0.94,,1.230,2016
1174,Kepler-1056,b,Transit,1,27.49560600,,971.00,6127.00,1.20,,3.010,2016
1175,Kepler-1057,b,Transit,1,14.08827448,,1462.00,5987.00,1.10,,3.360,2016
1176,Kepler-1058,b,Transit,1,110.96546000,,525.00,4644.00,0.69,,2.720,2016
1177,Kepler-1059,b,Transit,1,3.76419105,,673.00,4906.00,0.72,,1.730,2016
1178,Kepler-106,b,Transit,4,6.16486000,,,5858.00,1.04,,0.820,2014
1179,Kepler-106,c,Transit,4,13.57080000,,,5858.00,1.04,,2.500,2014
1180,Kepler-106,d,Transit,4,23.98020000,,,5858.00,1.04,,0.950,2014
1181,Kepler-106,e,Transit,4,43.84450000,,,5858.00,1.04,,2.560,2014
1182,Kepler-1060,b,Transit,1,46.87793670,,861.00,5797.00,0.99,,2.380,2016
1183,Kepler-1061,b,Transit,1,2.75798267,,585.00,6067.00,1.07,,1.980,2016
1184,Kepler-1062,b,Transit,1,9.30412078,,388.00,4597.00,0.70,,1.760,2016
1185,Kepler-1063,b,Transit,1,14.07971466,,365.00,5945.00,1.14,,1.490,2016
1186,Kepler-1064,b,Transit,1,16.54080322,,374.00,5153.00,0.79,,1.550,2016
1187,Kepler-1065,b,Transit,2,3.60930891,,1078.00,5635.00,0.93,,3.730,2016
1188,Kepler-1065,c,Transit,2,2.37030743,,1078.00,5635.00,0.93,,1.600,2016
1189,Kepler-1066,b,Transit,1,1.93155984,,399.00,5762.00,0.98,,2.360,2016
1190,Kepler-1067,b,Transit,1,0.76212926,,689.00,5592.00,0.93,,0.800,2016
1191,Kepler-1068,b,Transit,1,16.92344113,,1532.00,5806.00,1.01,,3.630,2016
1192,Kepler-1069,b,Transit,1,23.89902960,,435.00,5722.00,0.98,,1.600,2016
1193,Kepler-107,b,Transit,4,3.17999700,,,5851.00,1.41,,1.560,2014
1194,Kepler-107,c,Transit,4,4.90142500,,,5851.00,1.41,,1.810,2014
1195,Kepler-107,d,Transit,4,7.95820300,,,5851.00,1.41,,1.070,2014
1196,Kepler-107,e,Transit,4,14.74904900,,,5851.00,1.41,,3.450,2014
1197,Kepler-1070,b,Transit,1,6.22161470,,1040.00,6261.00,1.32,,1.730,2016
1198,Kepler-1071,b,Transit,1,6.17998440,,964.00,5215.00,0.81,,2.380,2016
1199,Kepler-1072,b,Transit,1,1.56906650,,976.00,6199.00,1.32,,1.580,2016
1200,Kepler-1073,b,Transit,2,8.67888593,,837.00,5792.00,1.00,,2.300,2016
1201,Kepler-1073,c,Transit,2,4.02582254,,837.00,5792.00,1.00,,1.640,2016
1202,Kepler-1074,b,Transit,1,5.94566534,,245.00,4002.00,0.57,,1.250,2016
1203,Kepler-1075,b,Transit,1,1.52372816,,265.00,3959.00,0.54,,1.420,2016
1204,Kepler-1076,b,Transit,1,6.14727918,,199.00,4868.00,0.74,,0.800,2016
1205,Kepler-1077,b,Transit,1,34.35118740,,1098.00,5816.00,1.02,,2.770,2016
1206,Kepler-1078,b,Transit,1,3.00725242,,1215.00,5612.00,0.92,,1.900,2016
1207,Kepler-1079,b,Transit,1,13.24503188,,481.00,5758.00,1.36,,1.630,2016
1208,Kepler-108,b,Transit,2,49.18392100,,,5854.00,2.19,,8.650,2014
1209,Kepler-108,c,Transit,2,190.32349400,,,5854.00,2.19,,8.180,2014
1210,Kepler-1080,b,Transit,1,77.25483960,,688.00,5956.00,1.16,,3.280,2016
1211,Kepler-1081,b,Transit,1,3.85691855,,425.00,5345.00,0.84,,1.010,2016
1212,Kepler-1082,b,Transit,1,1.54320660,,628.00,5923.00,1.14,,1.120,2016
1213,Kepler-1083,b,Transit,1,33.41779930,,912.00,5049.00,0.77,,3.360,2016
1214,Kepler-1084,b,Transit,1,2.05333679,,427.00,6113.00,1.28,,1.110,2016
1215,Kepler-1085,b,Transit,1,219.32175280,,1518.00,6000.00,1.14,,7.220,2016
1216,Kepler-1086,b,Transit,2,18.78425728,,464.00,4350.00,0.66,,2.440,2016
1217,Kepler-1086,c,Transit,2,161.51633450,,464.00,4350.00,0.66,,2.940,2016
1218,Kepler-1087,b,Transit,1,0.69384285,,354.00,5589.00,0.94,,0.610,2016
1219,Kepler-1088,b,Transit,1,23.12748644,,300.00,5975.00,1.08,,1.420,2016
1220,Kepler-1089,b,Transit,1,5.13248562,,227.00,3753.00,0.49,,1.830,2016
1221,Kepler-109,b,Transit,2,6.48163000,,,5952.00,1.32,,2.370,2014
1222,Kepler-109,c,Transit,2,21.22270000,,,5952.00,1.32,,2.520,2014
1223,Kepler-1090,b,Transit,1,198.68017900,,702.00,5321.00,0.82,,2.250,2016
1224,Kepler-1091,b,Transit,1,1.43474156,,915.00,5851.00,1.03,,1.460,2016
1225,Kepler-1092,b,Transit,1,58.60179250,,914.00,5862.00,1.00,,2.070,2016
1226,Kepler-1093,b,Transit,2,25.08246260,,848.00,6166.00,1.20,,1.950,2016
1227,Kepler-1093,c,Transit,2,89.72229200,,848.00,6166.00,1.20,,1.960,2016
1228,Kepler-1094,b,Transit,1,78.10002310,,1371.00,6112.00,1.21,,3.180,2016
1229,Kepler-1095,b,Transit,1,4.27103091,,758.00,5658.00,0.92,,1.210,2016
1230,Kepler-1096,b,Transit,1,2.89221751,,344.00,4306.00,0.63,,1.240,2016
1231,Kepler-1097,b,Transit,1,187.74702900,,738.00,5211.00,0.79,,3.260,2016
1232,Kepler-1098,b,Transit,1,2.54307286,,876.00,5794.00,0.99,,1.300,2016
1233,Kepler-1099,b,Transit,1,2.16845259,,1209.00,5837.00,1.00,,2.830,2016
1234,Kepler-11,b,Transit,6,10.30390000,0.045000,613.00,5663.00,1.06,,1.800,2010
1235,Kepler-11,c,Transit,6,13.02410000,0.026000,613.00,5663.00,1.06,,2.870,2010
1236,Kepler-11,d,Transit,6,22.68450000,0.004000,613.00,5663.00,1.06,,3.120,2010
1237,Kepler-11,e,Transit,6,31.99960000,0.012000,613.00,5663.00,1.06,,4.190,2010
1238,Kepler-11,f,Transit,6,46.68880000,0.013000,613.00,5663.00,1.06,,2.490,2010
1239,Kepler-11,g,Transit,6,118.38070000,0.150000,613.00,5663.00,1.06,,3.330,2010
1240,Kepler-110,b,Transit,2,12.69111200,,,5960.00,1.15,,1.830,2014
1241,Kepler-110,c,Transit,2,31.71977500,,,5960.00,1.15,,2.210,2014
1242,Kepler-1100,b,Transit,1,6.42200058,,940.00,6247.00,1.34,,1.750,2016
1243,Kepler-1101,b,Transit,1,81.31510590,,897.00,5614.00,0.91,,2.470,2016
1244,Kepler-1102,b,Transit,1,51.32856230,,986.00,5724.00,0.94,,2.660,2016
1245,Kepler-1103,b,Transit,1,19.79191978,,921.00,6092.00,1.15,,2.270,2016
1246,Kepler-1104,b,Transit,1,5.03728015,,516.00,6417.00,1.41,,1.230,2016
1247,Kepler-1105,b,Transit,1,4.42157218,,369.00,4299.00,0.68,,2.010,2016
1248,Kepler-1106,b,Transit,1,1.25275217,,1168.00,6104.00,1.17,,1.650,2016
1249,Kepler-1107,b,Transit,1,0.57103852,,457.00,5268.00,0.82,,1.340,2016
1250,Kepler-1108,b,Transit,1,4.51005748,,764.00,5406.00,0.84,,1.460,2016
1251,Kepler-1109,b,Transit,1,37.64673840,,797.00,5893.00,1.06,,2.190,2016
1252,Kepler-111,b,Transit,2,3.34181500,,,5952.00,1.16,,1.580,2014
1253,Kepler-111,c,Transit,2,224.78460800,,,5952.00,1.16,,7.300,2014
1254,Kepler-1110,b,Transit,1,9.69312032,,726.00,4781.00,0.70,,2.660,2016
1255,Kepler-1111,b,Transit,1,8.79617863,,1142.00,6077.00,1.15,,2.000,2016
1256,Kepler-1112,b,Transit,1,14.36267939,,1734.00,6496.00,1.54,,3.020,2016
1257,Kepler-1113,b,Transit,1,42.30049540,,1127.00,5931.00,1.17,,2.810,2016
1258,Kepler-1114,b,Transit,1,14.97435694,,427.00,5374.00,0.83,,1.350,2016
1259,Kepler-1115,b,Transit,1,23.55407250,,935.00,8480.00,1.73,,1.700,2016
1260,Kepler-1116,b,Transit,1,41.69778270,,1017.00,5641.00,0.93,,2.540,2016
1261,Kepler-1117,b,Transit,1,4.79028459,,619.00,5612.00,0.93,,1.110,2016
1262,Kepler-1118,b,Transit,1,38.67150750,,818.00,5688.00,0.97,,2.740,2016
1263,Kepler-1119,b,Transit,1,8.32651530,,1288.00,6083.00,1.17,,1.920,2016
1264,Kepler-112,b,Transit,2,8.40887800,,,5544.00,0.84,,2.360,2014
1265,Kepler-112,c,Transit,2,28.57426300,,,5544.00,0.84,,2.400,2014
1266,Kepler-1120,b,Transit,1,2.94902905,,635.00,4904.00,0.74,,1.380,2016
1267,Kepler-1121,b,Transit,1,13.15141081,,529.00,6231.00,1.59,,1.910,2016
1268,Kepler-1122,b,Transit,1,42.19173570,,924.00,5544.00,0.89,,2.040,2016
1269,Kepler-1123,b,Transit,1,4.33946454,,796.00,5500.00,0.90,,1.670,2016
1270,Kepler-1124,b,Transit,1,2.85234897,,177.00,3658.00,0.34,,1.280,2016
1271,Kepler-1125,b,Transit,1,17.67006420,,910.00,5683.00,0.94,,1.840,2016
1272,Kepler-1126,b,Transit,1,108.59332900,,668.00,5798.00,0.93,,1.730,2016
1273,Kepler-1127,b,Transit,1,5.12330347,,996.00,5664.00,0.95,,1.960,2016
1274,Kepler-1128,b,Transit,1,61.61781670,,1163.00,5543.00,0.91,,3.650,2016
1275,Kepler-1129,b,Transit,2,24.33978040,,1258.00,5831.00,1.00,,2.960,2016
1276,Kepler-1129,c,Transit,2,76.53695860,,1258.00,5831.00,1.00,,2.730,2016
1277,Kepler-113,b,Transit,2,4.75400000,,,4725.00,0.69,,1.820,2014
1278,Kepler-113,c,Transit,2,8.92507000,,,4725.00,0.69,,2.180,2014
1279,Kepler-1130,b,Transit,1,5.45298175,,234.00,5403.00,0.81,,0.800,2016
1280,Kepler-1131,b,Transit,1,3.53232449,,1109.00,5851.00,1.04,,1.590,2016
1281,Kepler-1132,b,Transit,1,62.89162280,,940.00,5298.00,0.83,,2.350,2016
1282,Kepler-1133,b,Transit,1,11.55562343,,821.00,5569.00,0.90,,1.970,2016
1283,Kepler-1134,b,Transit,1,17.13263989,,997.00,5281.00,0.81,,2.640,2016
1284,Kepler-1135,b,Transit,1,76.95785700,,728.00,5656.00,0.94,,1.850,2016
1285,Kepler-1136,b,Transit,1,2.36172433,,545.00,4512.00,0.68,,1.640,2016
1286,Kepler-1137,b,Transit,1,23.92107910,,971.00,6807.00,1.84,,2.200,2016
1287,Kepler-1138,b,Transit,1,3.17060005,,1101.00,5582.00,0.92,,1.700,2016
1288,Kepler-1139,b,Transit,1,0.81316672,,555.00,5550.00,0.91,,1.190,2016
1289,Kepler-114,b,Transit,3,5.18854900,,,4605.00,0.67,,1.260,2014
1290,Kepler-114,c,Transit,3,8.04100000,,,4605.00,0.67,,1.600,2013
1291,Kepler-114,d,Transit,3,11.77600000,,,4605.00,0.67,,2.530,2013
1292,Kepler-1140,b,Transit,1,24.08627070,,657.00,4850.00,0.73,,2.770,2016
1293,Kepler-1141,b,Transit,1,2.34451194,,365.00,5791.00,1.07,,0.820,2016
1294,Kepler-1142,b,Transit,1,18.30272480,,697.00,5685.00,0.96,,1.470,2016
1295,Kepler-1143,b,Transit,2,2.88890485,,632.00,5053.00,0.77,,1.670,2016
1296,Kepler-1143,c,Transit,2,210.63059100,,632.00,5053.00,0.77,,3.600,2016
1297,Kepler-1144,b,Transit,1,17.14647302,,1012.00,5753.00,0.96,,1.990,2016
1298,Kepler-1145,b,Transit,1,3.97076766,,714.00,5064.00,0.75,,1.400,2016
1299,Kepler-1146,b,Transit,1,2.35226580,,694.00,4692.00,0.70,,1.230,2016
1300,Kepler-1147,b,Transit,1,10.62784997,,1476.00,5941.00,1.14,,2.610,2016
1301,Kepler-1148,b,Transit,1,1.10446351,,682.00,5054.00,0.77,,1.690,2016
1302,Kepler-1149,b,Transit,1,3.73089898,,1023.00,5833.00,1.01,,1.440,2016
1303,Kepler-115,b,Transit,2,2.40367900,,,5979.00,1.21,,1.090,2014
1304,Kepler-115,c,Transit,2,8.99088900,,,5979.00,1.21,,2.600,2014
1305,Kepler-1150,b,Transit,1,2.78786839,,373.00,4754.00,0.72,,1.020,2016
1306,Kepler-1151,b,Transit,1,65.64784240,,763.00,5470.00,0.85,,2.220,2016
1307,Kepler-1152,b,Transit,1,1.64680191,,184.00,3964.00,0.53,,0.870,2016
1308,Kepler-1153,b,Transit,1,1.75583533,,1185.00,5470.00,0.88,,1.730,2016
1309,Kepler-1154,b,Transit,2,5.18561420,,1531.00,6327.00,1.43,,2.340,2016
1310,Kepler-1154,c,Transit,2,8.45808312,,1531.00,6327.00,1.43,,2.360,2016
1311,Kepler-1155,b,Transit,1,33.46974300,,987.00,5842.00,1.03,,2.030,2016
1312,Kepler-1156,b,Transit,1,11.89520511,,759.00,5778.00,1.00,,1.320,2016
1313,Kepler-1157,b,Transit,1,4.45743164,,346.00,4679.00,0.71,,1.090,2016
1314,Kepler-1158,b,Transit,1,13.53962930,,1258.00,6203.00,1.95,,2.340,2016
1315,Kepler-1159,b,Transit,1,22.70816791,,1238.00,6217.00,1.28,,2.370,2016
1316,Kepler-116,b,Transit,2,5.96873400,,,6142.00,1.45,,3.420,2014
1317,Kepler-116,c,Transit,2,13.07163000,,,6142.00,1.45,,2.300,2014
